,id,name,borough,PHONE,description,latitude,longitude
50979,50089304,HIGH LUA VIETNAMESE KITCHEN,Brooklyn,3478449666,,40.712597566364,-73.96028895895199
51000,50084541,TILTZ SPORTS BAR & ARCADE,Brooklyn,7184184589,,40.702767220506,-73.933681662543
51006,50017042,ISADORA'S CAFE,Manhattan,2128885656,,40.759397285575,-73.975392760508
51010,50052924,BLOSSOM DU JOUR,Manhattan,6469983535,,40.759523147973,-73.991842090937
51013,50095848,IRIN,Manhattan,2126752988,,40.744825215926,-73.997365506762
51014,41670981,SUBWAY,Manhattan,2125862783,,0.0,0.0
51016,41394214,NI-NA-AB RESTAURANT,Queens,7186576355,,0.0,0.0
51019,41362403,REVIVE (SC),Queens,7186566210,,40.648312826068,-73.788281497594
51021,50033511,DALE DINER,Bronx,7185494445,,40.878748161987,-73.904322770034
51032,41172564,PALO SANTO,Brooklyn,7186366311,,40.67695940198,-73.981934301558
51036,50037749,IL VIOLINO,Manhattan,2128732500,,40.774944586562,-73.98060060372599
51038,50099030,SOHO RAMEN,Manhattan,2123538888,,40.729550635292,-73.999776300005
51045,50014694,GRK,Manhattan,2122048598,,40.753130871666,-73.974803151389
51046,50047637,HANKI,Brooklyn,9177978206,,40.67013811013,-73.978879253528
51049,50045247,EMPIRE EXPRESS CHINESE RESTAURANT,Brooklyn,7184993758,,40.668879311009,-73.985696273463
51055,50056929,THE DOUGLASS,Brooklyn,7188574337,,40.679399466817,-73.98167765881401
51061,41462617,MIKE'S UNICORN DINER,Staten Island,7184942129,,40.607388652383,-74.160674590995
51065,50044989,MCDONALD'S,Brooklyn,7185992870,,40.701559202585,-73.94332316248101
51071,50000367,TELLY'S TAVERNA,Queens,7187289056,,40.775438546455,-73.914386380092
51081,50000655,STEVES PIZZA,Brooklyn,7184985566,,40.669165694907996,-73.896621942583
51084,41487847,TASTE OF ITALY PIZZERIA,Queens,7182045427,,40.769091672571,-73.924712569212
51100,50008241,HEALTHY BITE,Manhattan,7325479465,,0.0,0.0
51102,50071914,LA CABANA PERUANA RESTAURANT,Queens,7187342259,,40.586680651066,-73.814850024958
51115,50060495,CAFE HESTIA,Manhattan,9177961646,,40.751689644548,-73.97378588496
51117,41387444,FAVELA CUBANA,Manhattan,2127776500,,40.728757386296,-73.998343918215
51121,50065915,LEVANTE,Queens,7183923885,,40.74740417739,-73.941587762695
51143,50065306,CHENG'S,Staten Island,7183708018,,40.626009539443004,-74.15654074798
51152,50062783,TINA'S WHISKEY TAVERN,Staten Island,7185544470,,40.540581723372995,-74.147442438066
51157,41204498,IL SAPORE ITALIANO PIZZERIA,Queens,7182248009,,40.766195923165,-73.745248723083
51158,40762828,MEMO SHISH KEBAB,Brooklyn,7183398001,,40.610179671459996,-73.954940531502
51165,41535370,LUKE'S LOBSTER,Manhattan,2128778800,,40.784119756127,-73.977622428985
51187,50002028,LA NORTENA,Brooklyn,7183883045,,40.711160666337,-73.943841598666
51194,41382794,TIGRE'S PIZZA & RESTAURANT,Bronx,7184663709,,40.844707702771004,-73.907299531606
51234,50096373,RUSTIC TABLE SHUK,Manhattan,6464830614,,40.718140053728,-73.988402066414
51245,50018405,SUBWAY,Queens,7188451300,,40.678800331621,-73.833961040163
51250,50044563,QATHRA CAFE,Brooklyn,3473053250,,40.639728837260996,-73.967704616691
51256,41702813,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,3474975150,,40.619605604495,-74.008158753074
51265,50062503,3RD FLOOR COFFEE BAR,Manhattan,6464465150,,40.713838756323,-74.01381200962301
51268,40395723,OLYMPIC FLAME DINER,Manhattan,2125815259,,40.771130320103005,-73.987360249193
51276,50017341,GREGORY'S COFFEE,Manhattan,6466570803,,40.727541236371,-74.007273637731
51280,41244429,NEW YORK GRILL RESTAURANT,Queens,7183810100,,40.701179844576004,-73.88974134788499
51285,41707087,TRIONA'S BAR RESTAURANT,Manhattan,6464484671,,40.735387854614004,-73.985663899313
51287,41307485,THE WATERING HOLE,Manhattan,2126745783,,40.737353298255,-73.987298120145
51290,50008137,WENDY'S,Manhattan,2129964020,,40.797788905447,-73.94012034071599
51293,50013579,THAI BASIL,Brooklyn,7188918889,,40.594291852423,-73.940717614927
51295,50056245,MING KEE KITCHEN,Manhattan,2122192282,,40.718395779471,-73.994664569268
51304,40916719,CAFE LA MORENA & DELI,Brooklyn,7187886478,,40.655433348396,-74.006534125309
51307,50070279,China Kitchen,Bronx,7187981845,,40.859592512140004,-73.865722559422
51308,50106280,118 Kitchen,Manhattan,2127226888,,40.801870167292,-73.945260143617
51309,40928096,SISTER'S UPTOWN BOOKSTORE,Manhattan,2128623680,,40.832357392502,-73.942419921544
51317,50045810,TOSCANA 49,Manhattan,2122560190,,40.755644489825,-73.972279167983
51327,41179282,SUBWAY,Brooklyn,7183466550,,40.661601028928,-73.920653278995
51330,50100083,GYRO QILA,Brooklyn,3475871032,,40.575304986575,-73.996735071937
51331,40375699,GENE'S RESTURANT,Manhattan,2126752048,,40.73493582977,-73.997185481415
51337,41498672,LEE CHUNG CAFE,Manhattan,2122335142,,40.712137763027,-73.99604299129099
51359,50005883,EIM KHAO MUN KAI,Queens,7184247156,,40.743190589915,-73.88348605614999
51373,50056283,NORTHERLY,Brooklyn,7183881101,,40.710667218622,-73.95811146199199
51378,50040013,SILVER STAR ROTI SHOP,Queens,7188801298,,40.675366939233996,-73.812800302415
51382,41241802,NICK'S LOBSTERS,Brooklyn,7182537117,,40.603138745574,-73.915241987149
51384,41705757,DE HOT POT,Brooklyn,3472401180,,40.66141042141,-73.96072323754501
51388,41459648,CHRIST COFFEE SHOP & DELI,Manhattan,2127955199,,40.839946569191,-73.93713677711601
51393,40402029,EL NUEVO IZALCO RESTAURANT,Queens,7185338373,,40.745961804448,-73.899873084657
51395,40625230,MILLIE'S DELI,Queens,7187849198,,40.744163633655,-73.949522888161
51401,50107690,THE CHEF SIMPSON GROUP,Brooklyn,3478394874,,40.682993518228,-73.973477679078
51402,41350583,AJISEN RAMEN,Queens,7183958119,,40.760954215526,-73.83027923695501
51417,50071804,WEST-BOURNE,Manhattan,2158706579,,40.726794871739,-74.002081766756
51420,50082551,GASOLINE ALLEY COFFEE,Manhattan,2129330113,,40.740112437943,-74.003413772109
51426,50046492,I LAND FISH & GRILL,Brooklyn,7184446812,,40.635119978114,-73.913886137614
51432,50085096,THE HUNTRESS BAR,Queens,7186852922,,40.752574351968995,-73.93973885061
51439,41232125,VELVET LOUNGE,Brooklyn,7183024427,,40.709861665753,-73.962166232511
51442,50007029,SINGAS FAMOUS PIZZA,Queens,7183927724,,40.753068276318004,-73.921377667644
51448,41676147,MEI HAO RESTAURANT,Brooklyn,7186866699,,40.644325408551005,-74.000349533499
51450,50081239,PATRICK'S PLACE,Manhattan,2124917800,,0.0,0.0
51463,50070677,HIROTO JAPANESE RESTAURANT,Brooklyn,3478803397,,40.680436289980996,-73.977715041554
51467,41397316,LEE'S TAVERN,Staten Island,7186679749,,40.588843796915995,-74.09533947925101
51471,50094838,GRILL ON THE HILL,Manhattan,3476578632,,40.822161426062,-73.94986454988499
51475,41238204,LINCOLN TOWERS CAFE,Bronx,7182928146,,40.81773378028,-73.924155139519
51478,41202725,DUNKIN,Queens,7183975660,,40.749076826787,-73.890546005406
51506,41381714,DANCING CRANE CAFE,Manhattan,2122886077,,40.767704518048,-73.970515990865
51507,50074430,GREEN YARD CAFE,Manhattan,9172599130,,40.845864989567,-73.93855884993201
51512,40597618,TONY'S BRICK OVEN,Staten Island,7188166516,,40.615309888748996,-74.067052340049
51514,50053206,PESCADA NEW YORK,Brooklyn,7187662759,,40.61897952763,-73.955129079725
51516,50087294,NEW IMPERIAL KITCHEN,Brooklyn,7188579998,,40.681239813443,-73.956244372208
51519,50045842,HUNGRY?,Brooklyn,3479873893,,40.725399043221,-73.952730093789
51528,40878231,MOTI'S,Brooklyn,7184389833,,40.630359126308996,-73.986198128539
51531,50105866,BLVD 93 NYC,Queens,7183506406,,40.732750028827,-73.86635079968
51539,50075247,MARIOS HOMEMADE CUISINE,Bronx,7182952600,,40.854183889743,-73.88455607136599
51545,50086462,GO DETOX JUICE BAR,Queens,7182060333,,40.701803299517,-73.808650363176
51555,41258107,MCDONALD'S,Brooklyn,7189468319,,40.579919055499,-73.975081146998
51556,50079668,FITRITION,Queens,6462830401,,40.763348656106,-73.91541997354
51561,41664502,DELICIOUS JUICE BAR,Bronx,3477587756,,40.819443497082,-73.902045488292
51570,50053242,Da Ge Xiao Chi,Brooklyn,7184382800,,40.642900739632,-74.00541585143
51573,41693594,ABOVE BALLROOM,Staten Island,7184772400,,40.612466807787,-74.17543589789699
51575,50088405,ORGANIC LOVE,Brooklyn,7187747720,,40.667297806118,-73.931255064779
51580,41576082,M & K SPANISH RESTAURANT II,Staten Island,7185244651,,40.644104919052,-74.076601643509
51583,50107039,GREEN CAFE & JUICE BAR,Brooklyn,7185814738,,40.697660383159,-73.926614742839
51589,50055840,BIG GAY ICE CREAM SHOP,Manhattan,2125339333,,40.726379357720006,-73.984309277291
51599,50086623,YAMATO,Brooklyn,7188400099,,40.67186430132,-73.977443941911
51611,50078233,EJEN,Brooklyn,3106345593,,40.655943840099,-74.007157679288
51613,50068394,RAMEN BAR,Brooklyn,9179666050,,40.703795866796,-73.988188171677
51624,41202218,CLUB DUBAI,Queens,7186685226,,40.681863065921995,-73.766062123292
51626,50080834,BLUE PARK KITCHEN,Manhattan,6469219909,,40.706307668482,-74.007895288602
51629,50060154,DUNKIN,Manhattan,9176800335,,40.712711205167,-74.008054764601
51632,41497832,INWOOD LOCAL WINE BAR & BEER GARDEN,Manhattan,2125448900,,40.867935204661,-73.92038443672
51641,41236466,DUNKIN,Brooklyn,7184397305,,40.62925704674,-74.02271813085
51644,40559606,THAI SON VIETNAMESE CUISINE,Manhattan,2127322822,,40.716897259821,-73.99969698034799
51648,40391824,HILLSIDE SWIMMING CLUB,Staten Island,7187615910,,40.602195568282,-74.168274901915
51649,50003475,MADISON CAFE,Bronx,7189933555,,40.813989397526,-73.919318457071
51654,40902021,BEACH STREET EATERY,Manhattan,7184404636,,40.720701117747005,-74.009466299119
51659,41016607,EAST RIVER,Brooklyn,7183020511,,40.710803953495,-73.96477719699
51662,41709414,HEADLESS HORSEMAN,Manhattan,2127775102,,40.734806296556,-73.988626480397
51666,50087565,GOURMET PARK,Manhattan,2129358500,,40.763188856654,-73.968500066847
51678,41671546,TABLE GREEN CAFE,Manhattan,2127416723,,40.702873181398,-74.015522871105
51689,41579281,MANOR SUSHI,Staten Island,7183702208,,40.60537626985,-74.120856998266
51692,50035550,LA SHUK,Manhattan,2122890089,,40.788568061532004,-73.948943790052
51695,41197896,BASSO56,Manhattan,2122652610,,40.765607212932,-73.982375856421
51701,50018544,TAQUERIA MILEAR,Brooklyn,7184848005,,40.672917939587,-73.95022231056501
51704,41483706,TIFERS RIVKA,Brooklyn,7186868700,,0.0,0.0
51720,50079275,BLUE BOTTLE COFFEE,Manhattan,3479359128,,40.779374695717,-73.981054265704
51728,40625667,TAQUERIA RESTAURANTE MI BARRIO,Brooklyn,7189729669,,40.641905739708,-73.981356489665
51732,50081083,SASHIMI RAMEN EXPRESS,Manhattan,9292319376,,40.772203420797,-73.954473052672
51733,41686771,BRICK OVEN BREAD,Brooklyn,7186760332,,40.579820661872,-73.957790649121
51749,41626743,LENOX COFFEE,Manhattan,6468337839,,40.809812096937,-73.942461175909
51752,41391353,AMSTERDAM ALE HOUSE,Manhattan,2123627260,,40.781240900336996,-73.979721319327
51754,41574441,PRINCESS PIZZA & RESTAURANT,Brooklyn,7187889111,,40.666066266529,-73.988872546781
51763,41711730,PETER CALLAHAN CATERING,Manhattan,2123271144,,40.74467407196,-73.99302041325599
51771,50045324,CARIDAD CHINA RESTAURANT,Brooklyn,7183021102,,40.704882856221,-73.94279013724301
51780,50101546,PHILLY PRETZEL FACTORY,Brooklyn,4045507334,,40.691894443871,-73.987332055681
51782,50054328,PAUL'S ON TIMES SQUARE (HILTON GARDEN INN),Manhattan,2122047246,,40.755331250879,-73.985313081817
51792,50016741,BOMBAY GRILL,Brooklyn,7184912500,,40.622543987056,-74.031444107888
51801,41039634,CANAAN BAKERY,Queens,7183596124,,40.759712922478,-73.826170950563
51810,50098045,CROWN FRIED CHICKEN GRILL & SALAD,Brooklyn,7182350300,,40.6797004261,-73.885364037204
51812,50101254,SAVELLI,Brooklyn,3478897617,,40.685175622323,-73.991497867552
51814,41031150,FIRST OASIS,Brooklyn,7182384505,,40.618125199963,-74.030271362281
51816,41347625,"EAT & GO ISTANBUL, NEW YORK",Queens,7187512826,,40.648312826068,-73.788281497594
51826,50088790,ANTHONY'S FAMOUS PIZZERIA,Staten Island,3478617088,,40.603583136037,-74.131531400046
51828,50056259,LA COSTA DEL SOL RESTAURANT,Queens,7189265517,,40.707256447864,-73.789442533264
51832,50041687,CHINA KING,Queens,7185265400,,40.711852921492,-73.787397152719
51835,50065563,BERIKONI,Brooklyn,6465730689,,40.576354368591,-73.96732860514
51837,50054927,STARBUCKS COFFEE COMPANY,Manhattan,6466185392,,40.714521963959,-74.015677098865
51845,50086980,THE BREAD FACTORY CAFE - GIO'S PIZZA,Manhattan,2125862221,,40.765621129956,-73.983682682178
51852,50009874,EL PALACIO SEAFOOD MARKET,Manhattan,2125680770,,40.836470533812,-73.940031183172
51856,50078592,AUNTIE ANNE'S PRETZELS,Brooklyn,7034056749,,40.609928854538005,-73.922281617072
51860,50078193,99 CENT TASTY & FRESH PIZZA,Manhattan,2129661110,,40.721426029021,-74.00474041648
51863,50079429,718 BISTRO,Brooklyn,7189751999,,40.580644108918,-73.966073702307
51866,50001484,TOYAMA CUISINE,Brooklyn,7185678877,,40.636724496523,-74.011843146845
51872,50089075,2 BROS PIZZA,Manhattan,9173749161,,40.756527196761,-73.980194501635
51876,50095487,AOM MONEY,Manhattan,7579710549,,40.739965957604,-73.98441432423701
51883,41457400,VINTRY,Manhattan,2124809800,,40.70443555313,-74.01019974725
51885,50061558,LENOX PUBLIC,Manhattan,9176986644,,40.808097984295,-73.945229715539
51888,50071600,MONA KITCHEN & MARKET,Manhattan,2125990999,,40.750887442742,-73.970758062318
51893,50082634,YUMMY TUMMY ASIAN BISTRO,Queens,7188880220,,40.762378273692,-73.804133005922
51898,50000786,DUNKIN,Brooklyn,7189400080,,40.650795685229994,-73.958805087084
51911,50005885,MANCORA BAR & APNA MASALA INDIAN CUISINE,Manhattan,9172999478,,40.726920462294004,-73.98744082528201
51916,50098404,FLIPPERS,Manhattan,6177174928,,40.722556914422,-74.00360407666
51925,41430018,N & D PIZZA,Brooklyn,7187145500,,40.596177486606,-73.980497905884
51927,40762853,GREAT N.Y. NOODLETOWN,Manhattan,2123490923,,40.714970389857996,-73.99686167325
51936,41720461,LA COCINA DE ALEX,Queens,7188497509,,40.695163757333,-73.845048872959
51939,50062659,BROOKLYN JUICER,Brooklyn,6465089142,,40.690826232689,-73.98345224546
51950,50104785,MISFIT KAVA BAR,Brooklyn,3472330079,,40.700854710981005,-73.930066246376
51951,40365871,NEARY'S PUB,Manhattan,2127511434,,40.758639389205,-73.963748322244
51955,41049051,RUTH M LIEDYS SHORE INN,Staten Island,7184479240,,40.644682173161,-74.097192475032
51966,50003918,NEW APOLO RESTAURANT,Brooklyn,7183871773,,40.710985387646,-73.950648262141
51971,50059864,GIOVANNI RESTAURANT,Bronx,7184026996,,40.819300109395,-73.926971448884
51975,50001192,88 CAFE,Queens,7183963888,,40.741601229177,-73.880677651228
51986,50070743,BREADBERRY LOCAL,Brooklyn,7186643404,,40.640840938648,-73.982459382606
51994,41408568,MOTHER BURGER,Manhattan,2127578600,,40.762031459483,-73.987437789003
51996,41418367,CAFFE ITALIA,Brooklyn,3475548899,,40.61666599503,-73.992652043939
52004,50086090,BROOKLYN BRIDGE DINER,Brooklyn,7188580007,,40.696176384626,-73.988225589297
52009,41164650,BUENOS AIRES,Manhattan,2122282775,,40.725240152782,-73.98340758899201
52010,50090430,PALMETTO,Brooklyn,7185766500,,40.701621657835005,-73.92328873444
52011,50087035,ZOKU SUSHI,Manhattan,9174095567,,40.72837516029,-73.987187990023
52015,50109579,harlem joe,Manhattan,3478725750,,40.802298344378,-73.945252566097
52026,41418337,NICK'S BISTRO,Queens,7185446425,,40.710053164615005,-73.848408324738
52031,41421764,CHECKERS,Queens,7182914738,,40.714803480836004,-73.80755957438599
52035,50072404,GRECA,Manhattan,9172614795,,40.723986535003,-74.010267690768
52036,41348986,LA CABANA MEXICAN RESTAURANT,Brooklyn,7189722380,,40.647802801409995,-74.00749193984001
52052,41189176,PARK CAFE,Manhattan,2123154567,,40.764347128330996,-73.980870839157
52056,41662349,XIXA,Brooklyn,7183888860,,40.71032982527,-73.958699619164
52059,50056754,YUKKA LATIN BISTRO,Bronx,3473469339,,40.906387407534,-73.90421408971301
52066,40970385,SOFIA,Brooklyn,7186804242,,40.624874566595004,-74.030490578298
52071,50005954,ALTESI RISTORANTE,Manhattan,2123552088,,40.766872600362,-73.96953441491101
52081,41464440,COLLEGE POINT DINER,Queens,7184459663,,40.785140952347,-73.84577755292099
52096,50016367,EL MANATIAL RESTAURANT & BAR,Queens,7185050250,,40.750139665657,-73.860725144918
52101,50077337,HUNGRY GHOST COFFEE,Brooklyn,2026796431,,40.688083458079,-73.97890960555999
52107,41714185,EL FARO BAKERY,Brooklyn,7182770010,,40.681500647649,-73.879664307104
52108,41714424,MORTON'S THE STEAKHOUSE,Manhattan,2126080171,,40.709650234562,-74.01384360123299
52110,50068472,METRO BAGEL & CAFE,Brooklyn,7185670666,,40.641853791541,-74.017353512855
52116,40396906,FLANNERY'S BAR,Manhattan,2122292122,,40.738767554558,-74.000184036839
52118,50045654,LA CHACRA,Brooklyn,7187585488,,40.602162746101,-74.002913333421
52125,50101688,KENEDY CHICKEN & PIZZA,Bronx,9292631697,,40.826283566151,-73.87658306399
52130,50010848,PIZZA ITALIA,Manhattan,2122424242,,40.741899317258,-74.001670844651
52132,41502332,EL NUEVO POLLO RESTURANT #2,Bronx,3478105304,,40.84490492655,-73.867653469405
52151,50057288,ODD FOX COFFEE,Brooklyn,5035512887,,40.732695411350996,-73.954662520538
52152,40939686,KATRA,Manhattan,2124733113,,40.721752568403,-73.99347017044599
52182,41596222,TACO BELL,Queens,7185652465,,40.753805389019,-73.901954693096
52184,41399812,JOE:THE ART OF COFFEE,Manhattan,2128750100,,40.785609120733,-73.972822755829
52187,41462654,MAYA TAQUERIA,Brooklyn,7186386292,,40.678035252538,-73.968713495874
52190,50000425,CHECKERS,Brooklyn,7185763092,,40.668358518161,-73.993616002759
52192,41501500,GOLDEN CITY CHINESE KITCHEN,Bronx,7188617899,,40.821207615897,-73.865966513326
52194,50098933,RESTAURANT BY BUTLER,Manhattan,6467893590,,40.756542362621005,-73.99217092483
52197,50063865,SLIMAK CAFE,Brooklyn,3476893332,,40.651387485862,-74.00747072100701
52209,50009353,VIVI BUBBLE TEA,Manhattan,9173883008,,40.718000629115,-73.99747118682801
52223,41643160,BEER CART\ICE CREAM EXPRESS,Manhattan,2126300320,,40.750009774218,-73.991345194031
52235,50100199,PIZZA PARADISE,Manhattan,2122060500,,40.738794758453004,-73.992519440703
52251,41348973,APPLEBEE'S,Staten Island,7183703761,,40.582297419955,-74.169052592685
52283,41708362,MAGIC MIX JUICERY,Manhattan,6464540680,,40.709634410549995,-74.006618812435
52287,50009675,KINSHIP COFFEE,Queens,6465122106,,40.763422719285,-73.91535851068599
52290,50058625,TIM HORTONS,Staten Island,7186900783,,40.590611465586,-74.08847220058
52293,50064506,THE GRAND,Queens,7188061504,,40.764587305306,-73.91646167624
52298,50044520,GOLD BAR B BT6,Manhattan,2124656273,,40.750654836632,-73.991944239076
52299,50084219,AMY'S BREAD,Brooklyn,9292763108,,40.691044196951,-73.996076701696
52301,50017248,SHORE HAVEN DINER,Bronx,7188240094,,40.819436994639,-73.848114837406
52307,50050254,HO WAN,Queens,7188433288,,40.68480703551,-73.830974977951
52310,50015892,LA SALA,Queens,7186066121,,40.763299923243,-73.928520367099
52312,41395403,CITI FIELD STAND 137,Queens,7185958100,,0.0,0.0
52313,50087219,QUICK N FRESH,Queens,7183664100,,40.699820887384,-73.911577062053
52320,50009999,MEXICAN GRILL,Bronx,9179391258,,40.812938258329,-73.878826047079
52326,50043873,YAYA TEA,Brooklyn,7183339292,,40.600293241566,-73.99115221380801
52331,50038108,NO. 142 BAR,Manhattan,2124772404,,40.726976028462,-74.001959103004
52339,41222931,EMILIO'S GOURMET PIZZA & PASTA,Bronx,7188226758,,40.848874442277996,-73.85454635252401
52342,50036406,TEXAS CHICKEN & BURGER,Bronx,9176349902,,40.834105041902,-73.852428578106
52352,50072151,FREEHAND NEW YORK - GEORGE WASHINGTON BAR,Manhattan,2124751920,,40.739691505170995,-73.984591210857
52354,50089423,RALPHS ICES BAY STREET,Staten Island,9179743519,,40.616838084916,-74.068152475693
52361,41245538,AURORA SOHO,Manhattan,2123349020,,40.723512101492,-74.003333548296
52365,50090497,MANGO MANGO DESSERT,Queens,3475363344,,40.733840182011,-73.871577033806
